"Sex"	"LatestYears_1_5_10"	"USCS Sites"	"Race and origin recode with AllRaceEth"	"Age-Adjusted Rate"	"Standard Error"	"Lower Confidence Interval"	"Upper Confidence Interval"	"Count"	"Population"
"Male"	"10yrs+2007_2016"	"Non-Hodgkin Lymphoma"	"Hispanic (All Races)"	20.617	0.130	20.362	20.873	30845	264012697
"Male"	"10yrs+2007_2016"	"Non-Hodgkin Lymphoma"	"Non-Hispanic Unknown Race"	 	 	 	 	3412	0
"Male"	"10yrs+2007_2016"	"Myeloma"	"AllRaceEth"	8.404	0.024	8.357	8.450	130845	1537252144
"Male"	"10yrs+2007_2016"	"Myeloma"	"Non-Hispanic White"	7.653	0.026	7.603	7.704	92432	986279454
"Male"	"10yrs+2007_2016"	"Myeloma"	"Non-Hispanic Black"	16.299	0.115	16.074	16.525	23039	192017975
"Male"	"10yrs+2007_2016"	"Myeloma"	"Non-Hispanic American Indian/Alaska Native"	7.171	0.306	6.584	7.792	667	12796310
"Male"	"10yrs+2007_2016"	"Myeloma"	"Non-Hispanic Asian or Pacific Islander"	4.913	0.091	4.737	5.094	3186	82145708
"Male"	"10yrs+2007_2016"	"Myeloma"	"Hispanic (All Races)"	8.109	0.085	7.944	8.276	10740	264012697
"Male"	"10yrs+2007_2016"	"Myeloma"	"Non-Hispanic Unknown Race"	 	 	 	 	781	0
"Male"	"10yrs+2007_2016"	"Leukemias"	"AllRaceEth"	18.523	0.035	18.454	18.593	282642	1537252144
"Male"	"10yrs+2007_2016"	"Leukemias"	"Non-Hispanic White"	19.561	0.042	19.478	19.643	225575	986279454
"Male"	"10yrs+2007_2016"	"Leukemias"	"Non-Hispanic Black"	14.166	0.105	13.961	14.374	20917	192017975
"Male"	"10yrs+2007_2016"	"Leukemias"	"Non-Hispanic American Indian/Alaska Native"	13.919	0.411	13.125	14.747	1393	12796310
"Male"	"10yrs+2007_2016"	"Leukemias"	"Non-Hispanic Asian or Pacific Islander"	10.219	0.127	9.971	10.471	7035	82145708
"Male"	"10yrs+2007_2016"	"Leukemias"	"Hispanic (All Races)"	13.966	0.103	13.764	14.170	24491	264012697
"Male"	"10yrs+2007_2016"	"Leukemias"	"Non-Hispanic Unknown Race"	 	 	 	 	3231	0
"Male"	"10yrs+2007_2016"	"Mesothelioma"	"AllRaceEth"	1.723	0.011	1.701	1.745	25072	1537252144
"Male"	"10yrs+2007_2016"	"Mesothelioma"	"Non-Hispanic White"	1.894	0.013	1.869	1.920	21987	986279454
"Male"	"10yrs+2007_2016"	"Mesothelioma"	"Non-Hispanic Black"	0.901	0.029	0.845	0.958	1113	192017975
"Male"	"10yrs+2007_2016"	"Mesothelioma"	"Non-Hispanic American Indian/Alaska Native"	1.149	0.132	0.904	1.432	92	12796310
"Male"	"10yrs+2007_2016"	"Mesothelioma"	"Non-Hispanic Asian or Pacific Islander"	0.549	0.032	0.489	0.615	324	82145708
"Male"	"10yrs+2007_2016"	"Mesothelioma"	"Hispanic (All Races)"	1.263	0.035	1.195	1.333	1491	264012697
"Male"	"10yrs+2007_2016"	"Mesothelioma"	"Non-Hispanic Unknown Race"	 	 	 	 	65	0
"Male"	"10yrs+2007_2016"	"Kaposi Sarcoma"	"AllRaceEth"	0.735	0.007	0.721	0.749	10914	1537252144
"Male"	"10yrs+2007_2016"	"Kaposi Sarcoma"	"Non-Hispanic White"	0.472	0.007	0.458	0.486	4862	986279454
"Male"	"10yrs+2007_2016"	"Kaposi Sarcoma"	"Non-Hispanic Black"	1.726	0.032	1.664	1.790	3079	192017975
"Male"	"10yrs+2007_2016"	"Kaposi Sarcoma"	"Non-Hispanic American Indian/Alaska Native"	0.600	0.080	0.454	0.778	64	12796310
"Male"	"10yrs+2007_2016"	"Kaposi Sarcoma"	"Non-Hispanic Asian or Pacific Islander"	0.348	0.022	0.306	0.395	264	82145708
"Male"	"10yrs+2007_2016"	"Kaposi Sarcoma"	"Hispanic (All Races)"	1.213	0.028	1.158	1.270	2334	264012697
"Male"	"10yrs+2007_2016"	"Kaposi Sarcoma"	"Non-Hispanic Unknown Race"	 	 	 	 	311	0
"Female"	"1yr_2016"	"All Sites"	"AllRaceEth"	427.156	0.476	426.223	428.090	853380	163986062
"Female"	"1yr_2016"	"All Sites"	"Non-Hispanic White"	447.347	0.590	446.191	448.506	640858	102032314
"Female"	"1yr_2016"	"All Sites"	"Non-Hispanic Black"	410.957	1.385	408.247	413.681	92327	21978587
"Female"	"1yr_2016"	"All Sites"	"Non-Hispanic American Indian/Alaska Native"	402.164	5.658	391.151	413.406	5422	1378235
"Female"	"1yr_2016"	"All Sites"	"Non-Hispanic Asian or Pacific Islander"	297.358	1.701	294.034	300.710	31563	10254829
"Female"	"1yr_2016"	"All Sites"	"Hispanic (All Races)"	347.061	1.300	344.518	349.617	75589	28342097
"Female"	"1yr_2016"	"All Sites"	"Non-Hispanic Unknown Race"	 	 	 	 	7621	0
"Female"	"1yr_2016"	"Oral Cavity and Pharynx"	"AllRaceEth"	6.533	0.058	6.420	6.649	13321	163986062
"Female"	"1yr_2016"	"Oral Cavity and Pharynx"	"Non-Hispanic White"	7.097	0.073	6.955	7.242	10451	102032314
"Female"	"1yr_2016"	"Oral Cavity and Pharynx"	"Non-Hispanic Black"	5.269	0.155	4.969	5.582	1209	21978587
"Female"	"1yr_2016"	"Oral Cavity and Pharynx"	"Non-Hispanic American Indian/Alaska Native"	5.473	0.637	4.296	6.876	79	1378235
"Female"	"1yr_2016"	"Oral Cavity and Pharynx"	"Non-Hispanic Asian or Pacific Islander"	5.455	0.229	5.015	5.924	583	10254829
"Female"	"1yr_2016"	"Oral Cavity and Pharynx"	"Hispanic (All Races)"	4.096	0.143	3.822	4.385	877	28342097
"Female"	"1yr_2016"	"Oral Cavity and Pharynx"	"Non-Hispanic Unknown Race"	 	 	 	 	122	0
"Female"	"1yr_2016"	"Esophagus"	"AllRaceEth"	1.766	0.029	1.709	1.825	3777	163986062
"Female"	"1yr_2016"	"Esophagus"	"Non-Hispanic White"	1.855	0.035	1.787	1.925	2950	102032314
"Female"	"1yr_2016"	"Esophagus"	"Non-Hispanic Black"	2.071	0.097	1.886	2.270	483	21978587
"Female"	"1yr_2016"	"Esophagus"	"Non-Hispanic American Indian/Alaska Native"	2.296	0.402	1.576	3.241	35	1378235
"Female"	"1yr_2016"	"Esophagus"	"Non-Hispanic Asian or Pacific Islander"	0.895	0.097	0.715	1.106	88	10254829
"Female"	"1yr_2016"	"Esophagus"	"Hispanic (All Races)"	1.051	0.075	0.908	1.208	204	28342097
"Female"	"1yr_2016"	"Esophagus"	"Non-Hispanic Unknown Race"	 	 	 	 	17	0
"Female"	"1yr_2016"	"Stomach"	"AllRaceEth"	4.723	0.050	4.626	4.821	9599	163986062
"Female"	"1yr_2016"	"Stomach"	"Non-Hispanic White"	3.577	0.051	3.478	3.678	5414	102032314
"Female"	"1yr_2016"	"Stomach"	"Non-Hispanic Black"	7.460	0.188	7.096	7.839	1642	21978587
"Female"	"1yr_2016"	"Stomach"	"Non-Hispanic American Indian/Alaska Native"	6.889	0.742	5.511	8.503	93	1378235
"Female"	"1yr_2016"	"Stomach"	"Non-Hispanic Asian or Pacific Islander"	7.410	0.273	6.885	7.964	765	10254829
"Female"	"1yr_2016"	"Stomach"	"Hispanic (All Races)"	7.834	0.200	7.447	8.235	1623	28342097
"Female"	"1yr_2016"	"Stomach"	"Non-Hispanic Unknown Race"	 	 	 	 	62	0
"Female"	"1yr_2016"	"Colon and Rectum"	"AllRaceEth"	34.049	0.133	33.788	34.311	69121	163986062
"Female"	"1yr_2016"	"Colon and Rectum"	"Non-Hispanic White"	34.029	0.160	33.716	34.343	50270	102032314
"Female"	"1yr_2016"	"Colon and Rectum"	"Non-Hispanic Black"	39.098	0.427	38.264	39.944	8757	21978587
"Female"	"1yr_2016"	"Colon and Rectum"	"Non-Hispanic American Indian/Alaska Native"	40.625	1.815	37.145	44.337	538	1378235
"Female"	"1yr_2016"	"Colon and Rectum"	"Non-Hispanic Asian or Pacific Islander"	25.791	0.506	24.808	26.803	2683	10254829
"Female"	"1yr_2016"	"Colon and Rectum"	"Hispanic (All Races)"	29.965	0.388	29.208	30.735	6295	28342097
"Female"	"1yr_2016"	"Colon and Rectum"	"Non-Hispanic Unknown Race"	 	 	 	 	578	0
"Female"	"1yr_2016"	"Liver and Intrahepatic Bile Duct"	"AllRaceEth"	4.699	0.048	4.605	4.794	9977	163986062
"Female"	"1yr_2016"	"Liver and Intrahepatic Bile Duct"	"Non-Hispanic White"	3.959	0.053	3.857	4.063	6141	102032314
"Female"	"1yr_2016"	"Liver and Intrahepatic Bile Duct"	"Non-Hispanic Black"	5.679	0.157	5.375	5.996	1371	21978587
"Female"	"1yr_2016"	"Liver and Intrahepatic Bile Duct"	"Non-Hispanic American Indian/Alaska Native"	9.267	0.835	7.702	11.058	133	1378235
"Female"	"1yr_2016"	"Liver and Intrahepatic Bile Duct"	"Non-Hispanic Asian or Pacific Islander"	7.030	0.267	6.516	7.574	719	10254829
"Female"	"1yr_2016"	"Liver and Intrahepatic Bile Duct"	"Hispanic (All Races)"	7.900	0.205	7.504	8.310	1576	28342097
"Female"	"1yr_2016"	"Liver and Intrahepatic Bile Duct"	"Non-Hispanic Unknown Race"	 	 	 	 	37	0
"Female"	"1yr_2016"	"Pancreas"	"AllRaceEth"	11.594	0.076	11.447	11.744	24534	163986062
"Female"	"1yr_2016"	"Pancreas"	"Non-Hispanic White"	11.410	0.088	11.238	11.583	18085	102032314
"Female"	"1yr_2016"	"Pancreas"	"Non-Hispanic Black"	14.146	0.258	13.644	14.662	3147	21978587
"Female"	"1yr_2016"	"Pancreas"	"Non-Hispanic American Indian/Alaska Native"	10.900	0.958	9.105	12.938	139	1378235
"Female"	"1yr_2016"	"Pancreas"	"Non-Hispanic Asian or Pacific Islander"	8.799	0.302	8.218	9.411	884	10254829
"Female"	"1yr_2016"	"Pancreas"	"Hispanic (All Races)"	11.324	0.248	10.843	11.819	2204	28342097
"Female"	"1yr_2016"	"Pancreas"	"Non-Hispanic Unknown Race"	 	 	 	 	75	0
"Female"	"1yr_2016"	"Larynx"	"AllRaceEth"	1.225	0.025	1.178	1.275	2585	163986062
"Female"	"1yr_2016"	"Larynx"	"Non-Hispanic White"	1.361	0.031	1.300	1.424	2044	102032314
"Female"	"1yr_2016"	"Larynx"	"Non-Hispanic Black"	1.454	0.079	1.304	1.618	355	21978587
"Female"	"1yr_2016"	"Larynx"	"Non-Hispanic American Indian/Alaska Native"	1.277	0.330	0.714	2.094	16	1378235
"Female"	"1yr_2016"	"Larynx"	"Non-Hispanic Asian or Pacific Islander"	0.212	0.046	0.132	0.323	22	10254829
"Female"	"1yr_2016"	"Larynx"	"Hispanic (All Races)"	0.623	0.056	0.518	0.742	131	28342097
"Female"	"1yr_2016"	"Larynx"	"Non-Hispanic Unknown Race"	 	 	 	 	17	0
"Female"	"1yr_2016"	"Lung and Bronchus"	"AllRaceEth"	51.187	0.158	50.877	51.498	108401	163986062
"Female"	"1yr_2016"	"Lung and Bronchus"	"Non-Hispanic White"	56.359	0.194	55.980	56.740	88907	102032314
"Female"	"1yr_2016"	"Lung and Bronchus"	"Non-Hispanic Black"	47.674	0.471	46.755	48.606	10783	21978587
"Female"	"1yr_2016"	"Lung and Bronchus"	"Non-Hispanic American Indian/Alaska Native"	53.004	2.064	49.035	57.206	712	1378235
"Female"	"1yr_2016"	"Lung and Bronchus"	"Non-Hispanic Asian or Pacific Islander"	28.253	0.534	27.216	29.320	2910	10254829
"Female"	"1yr_2016"	"Lung and Bronchus"	"Hispanic (All Races)"	25.089	0.371	24.367	25.824	4824	28342097
"Female"	"1yr_2016"	"Lung and Bronchus"	"Non-Hispanic Unknown Race"	 	 	 	 	265	0
"Female"	"1yr_2016"	"Melanoma of the Skin"	"AllRaceEth"	18.229	0.101	18.031	18.429	34646	163986062
"Female"	"1yr_2016"	"Melanoma of the Skin"	"Non-Hispanic White"	24.464	0.147	24.176	24.754	31514	102032314
"Female"	"1yr_2016"	"Melanoma of the Skin"	"Non-Hispanic Black"	0.896	0.065	0.773	1.034	197	21978587
"Female"	"1yr_2016"	"Melanoma of the Skin"	"Non-Hispanic American Indian/Alaska Native"	7.819	0.813	6.306	9.575	98	1378235
"Female"	"1yr_2016"	"Melanoma of the Skin"	"Non-Hispanic Asian or Pacific Islander"	1.160	0.106	0.961	1.388	123	10254829
"Female"	"1yr_2016"	"Melanoma of the Skin"	"Hispanic (All Races)"	4.695	0.149	4.408	4.996	1051	28342097
"Female"	"1yr_2016"	"Melanoma of the Skin"	"Non-Hispanic Unknown Race"	 	 	 	 	1663	0
"Female"	"1yr_2016"	"Breast"	"AllRaceEth"	126.874	0.262	126.362	127.389	250145	163986062
"Female"	"1yr_2016"	"Breast"	"Non-Hispanic White"	132.378	0.325	131.742	133.017	185849	102032314
"Female"	"1yr_2016"	"Breast"	"Non-Hispanic Black"	128.499	0.774	126.986	130.026	28906	21978587
"Female"	"1yr_2016"	"Breast"	"Non-Hispanic American Indian/Alaska Native"	106.049	2.872	100.494	111.830	1463	1378235
"Female"	"1yr_2016"	"Breast"	"Non-Hispanic Asian or Pacific Islander"	97.080	0.959	95.209	98.979	10529	10254829
"Female"	"1yr_2016"	"Breast"	"Hispanic (All Races)"	98.044	0.680	96.716	99.386	21767	28342097
"Female"	"1yr_2016"	"Breast"	"Non-Hispanic Unknown Race"	 	 	 	 	1631	0
"Female"	"1yr_2016"	"Cervix Uteri"	"AllRaceEth"	7.891	0.071	7.753	8.031	13338	163986062
"Female"	"1yr_2016"	"Cervix Uteri"	"Non-Hispanic White"	7.378	0.088	7.207	7.552	7984	102032314
"Female"	"1yr_2016"	"Cervix Uteri"	"Non-Hispanic Black"	9.113	0.210	8.706	9.534	1967	21978587
"Female"	"1yr_2016"	"Cervix Uteri"	"Non-Hispanic American Indian/Alaska Native"	9.091	0.858	7.487	10.932	118	1378235
"Female"	"1yr_2016"	"Cervix Uteri"	"Non-Hispanic Asian or Pacific Islander"	6.199	0.242	5.734	6.693	672	10254829
"Female"	"1yr_2016"	"Cervix Uteri"	"Hispanic (All Races)"	10.193	0.209	9.789	10.611	2478	28342097
"Female"	"1yr_2016"	"Cervix Uteri"	"Non-Hispanic Unknown Race"	 	 	 	 	119	0
"Female"	"1yr_2016"	"Corpus and Uterus, NOS"	"AllRaceEth"	27.825	0.119	27.592	28.060	57713	163986062
"Female"	"1yr_2016"	"Corpus and Uterus, NOS"	"Non-Hispanic White"	28.278	0.144	27.996	28.562	42257	102032314
"Female"	"1yr_2016"	"Corpus and Uterus, NOS"	"Non-Hispanic Black"	28.188	0.354	27.498	28.891	6669	21978587
"Female"	"1yr_2016"	"Corpus and Uterus, NOS"	"Non-Hispanic American Indian/Alaska Native"	25.389	1.389	22.739	28.264	358	1378235
"Female"	"1yr_2016"	"Corpus and Uterus, NOS"	"Non-Hispanic Asian or Pacific Islander"	20.266	0.432	19.427	21.132	2259	10254829
"Female"	"1yr_2016"	"Corpus and Uterus, NOS"	"Hispanic (All Races)"	25.522	0.344	24.853	26.204	5776	28342097
"Female"	"1yr_2016"	"Corpus and Uterus, NOS"	"Non-Hispanic Unknown Race"	 	 	 	 	394	0
"Female"	"1yr_2016"	"Ovary"	"AllRaceEth"	10.751	0.076	10.602	10.901	21239	163986062
"Female"	"1yr_2016"	"Ovary"	"Non-Hispanic White"	11.079	0.094	10.897	11.265	15645	102032314
"Female"	"1yr_2016"	"Ovary"	"Non-Hispanic Black"	9.052	0.206	8.653	9.464	2030	21978587
"Female"	"1yr_2016"	"Ovary"	"Non-Hispanic American Indian/Alaska Native"	10.096	0.888	8.431	11.993	139	1378235
"Female"	"1yr_2016"	"Ovary"	"Non-Hispanic Asian or Pacific Islander"	9.226	0.298	8.652	9.829	988	10254829
"Female"	"1yr_2016"	"Ovary"	"Hispanic (All Races)"	10.329	0.221	9.901	10.770	2318	28342097
"Female"	"1yr_2016"	"Ovary"	"Non-Hispanic Unknown Race"	 	 	 	 	119	0
"Female"	"1yr_2016"	"Prostate"	"AllRaceEth"	 	 	 	 	 	163986062
"Female"	"1yr_2016"	"Prostate"	"Non-Hispanic White"	 	 	 	 	 	102032314
"Female"	"1yr_2016"	"Prostate"	"Non-Hispanic Black"	 	 	 	 	 	21978587
"Female"	"1yr_2016"	"Prostate"	"Non-Hispanic American Indian/Alaska Native"	 	 	 	 	 	1378235
"Female"	"1yr_2016"	"Prostate"	"Non-Hispanic Asian or Pacific Islander"	 	 	 	 	 	10254829
"Female"	"1yr_2016"	"Prostate"	"Hispanic (All Races)"	 	 	 	 	 	28342097
"Female"	"1yr_2016"	"Prostate"	"Non-Hispanic Unknown Race"	 	 	 	 	 	0
"Female"	"1yr_2016"	"Testis"	"AllRaceEth"	 	 	 	 	 	163986062
"Female"	"1yr_2016"	"Testis"	"Non-Hispanic White"	 	 	 	 	 	102032314
"Female"	"1yr_2016"	"Testis"	"Non-Hispanic Black"	 	 	 	 	 	21978587
"Female"	"1yr_2016"	"Testis"	"Non-Hispanic American Indian/Alaska Native"	 	 	 	 	 	1378235
"Female"	"1yr_2016"	"Testis"	"Non-Hispanic Asian or Pacific Islander"	 	 	 	 	 	10254829
"Female"	"1yr_2016"	"Testis"	"Hispanic (All Races)"	 	 	 	 	 	28342097
"Female"	"1yr_2016"	"Testis"	"Non-Hispanic Unknown Race"	 	 	 	 	 	0
"Female"	"1yr_2016"	"Urinary Bladder"	"AllRaceEth"	8.623	0.065	8.496	8.752	18313	163986062
"Female"	"1yr_2016"	"Urinary Bladder"	"Non-Hispanic White"	9.622	0.080	9.465	9.781	15283	102032314
"Female"	"1yr_2016"	"Urinary Bladder"	"Non-Hispanic Black"	6.668	0.179	6.322	7.029	1448	21978587
"Female"	"1yr_2016"	"Urinary Bladder"	"Non-Hispanic American Indian/Alaska Native"	6.178	0.726	4.838	7.766	78	1378235
"Female"	"1yr_2016"	"Urinary Bladder"	"Non-Hispanic Asian or Pacific Islander"	3.347	0.185	2.994	3.730	340	10254829
"Female"	"1yr_2016"	"Urinary Bladder"	"Hispanic (All Races)"	4.882	0.164	4.566	5.212	933	28342097
"Female"	"1yr_2016"	"Urinary Bladder"	"Non-Hispanic Unknown Race"	 	 	 	 	231	0
"Female"	"1yr_2016"	"Kidney and Renal Pelvis"	"AllRaceEth"	11.942	0.079	11.787	12.099	23941	163986062
"Female"	"1yr_2016"	"Kidney and Renal Pelvis"	"Non-Hispanic White"	11.905	0.096	11.718	12.096	17098	102032314
"Female"	"1yr_2016"	"Kidney and Renal Pelvis"	"Non-Hispanic Black"	13.831	0.254	13.339	14.337	3124	21978587
"Female"	"1yr_2016"	"Kidney and Renal Pelvis"	"Non-Hispanic American Indian/Alaska Native"	18.572	1.220	16.258	21.119	248	1378235
"Female"	"1yr_2016"	"Kidney and Renal Pelvis"	"Non-Hispanic Asian or Pacific Islander"	5.288	0.229	4.848	5.758	552	10254829
"Female"	"1yr_2016"	"Kidney and Renal Pelvis"	"Hispanic (All Races)"	12.771	0.248	12.289	13.266	2798	28342097
"Female"	"1yr_2016"	"Kidney and Renal Pelvis"	"Non-Hispanic Unknown Race"	 	 	 	 	121	0
"Female"	"1yr_2016"	"Brain and Other Nervous System"	"AllRaceEth"	5.479	0.056	5.370	5.589	10205	163986062
"Female"	"1yr_2016"	"Brain and Other Nervous System"	"Non-Hispanic White"	6.177	0.075	6.031	6.326	7820	102032314
"Female"	"1yr_2016"	"Brain and Other Nervous System"	"Non-Hispanic Black"	3.567	0.129	3.318	3.830	788	21978587
"Female"	"1yr_2016"	"Brain and Other Nervous System"	"Non-Hispanic American Indian/Alaska Native"	3.496	0.513	2.564	4.659	49	1378235
"Female"	"1yr_2016"	"Brain and Other Nervous System"	"Non-Hispanic Asian or Pacific Islander"	3.076	0.177	2.740	3.443	314	10254829
"Female"	"1yr_2016"	"Brain and Other Nervous System"	"Hispanic (All Races)"	4.745	0.146	4.463	5.040	1149	28342097
"Female"	"1yr_2016"	"Brain and Other Nervous System"	"Non-Hispanic Unknown Race"	 	 	 	 	85	0
"Female"	"1yr_2016"	"Thyroid"	"AllRaceEth"	21.136	0.114	20.912	21.361	36268	163986062
"Female"	"1yr_2016"	"Thyroid"	"Non-Hispanic White"	22.539	0.152	22.242	22.838	24784	102032314
"Female"	"1yr_2016"	"Thyroid"	"Non-Hispanic Black"	13.365	0.252	12.877	13.867	2947	21978587
"Female"	"1yr_2016"	"Thyroid"	"Non-Hispanic American Indian/Alaska Native"	19.505	1.242	17.146	22.095	260	1378235
"Female"	"1yr_2016"	"Thyroid"	"Non-Hispanic Asian or Pacific Islander"	21.968	0.452	21.090	22.874	2408	10254829
"Female"	"1yr_2016"	"Thyroid"	"Hispanic (All Races)"	21.746	0.300	21.161	22.342	5464	28342097
"Female"	"1yr_2016"	"Thyroid"	"Non-Hispanic Unknown Race"	 	 	 	 	405	0
"Female"	"1yr_2016"	"Hodgkin Lymphoma"	"AllRaceEth"	2.334	0.038	2.260	2.410	3906	163986062
"Female"	"1yr_2016"	"Hodgkin Lymphoma"	"Non-Hispanic White"	2.575	0.052	2.473	2.679	2667	102032314
"Female"	"1yr_2016"	"Hodgkin Lymphoma"	"Non-Hispanic Black"	2.349	0.105	2.148	2.564	519	21978587
"Female"	"1yr_2016"	"Hodgkin Lymphoma"	"Non-Hispanic American Indian/Alaska Native"	1.303	0.312	0.765	2.078	18	1378235
"Female"	"1yr_2016"	"Hodgkin Lymphoma"	"Non-Hispanic Asian or Pacific Islander"	1.154	0.107	0.954	1.385	120	10254829
"Female"	"1yr_2016"	"Hodgkin Lymphoma"	"Hispanic (All Races)"	2.065	0.092	1.889	2.254	546	28342097
"Female"	"1yr_2016"	"Hodgkin Lymphoma"	"Non-Hispanic Unknown Race"	 	 	 	 	36	0
"Female"	"1yr_2016"	"Non-Hodgkin Lymphoma"	"AllRaceEth"	16.188	0.092	16.009	16.369	32818	163986062
"Female"	"1yr_2016"	"Non-Hodgkin Lymphoma"	"Non-Hispanic White"	16.768	0.111	16.550	16.988	24956	102032314
"Female"	"1yr_2016"	"Non-Hodgkin Lymphoma"	"Non-Hispanic Black"	12.520	0.243	12.048	13.005	2783	21978587
"Female"	"1yr_2016"	"Non-Hodgkin Lymphoma"	"Non-Hispanic American Indian/Alaska Native"	13.353	1.041	11.391	15.552	177	1378235
"Female"	"1yr_2016"	"Non-Hodgkin Lymphoma"	"Non-Hispanic Asian or Pacific Islander"	11.529	0.339	10.874	12.214	1198	10254829
"Female"	"1yr_2016"	"Non-Hodgkin Lymphoma"	"Hispanic (All Races)"	15.852	0.285	15.299	16.419	3306	28342097
"Female"	"1yr_2016"	"Non-Hodgkin Lymphoma"	"Non-Hispanic Unknown Race"	 	 	 	 	398	0
"Female"	"1yr_2016"	"Myeloma"	"AllRaceEth"	5.828	0.054	5.722	5.934	12182	163986062
"Female"	"1yr_2016"	"Myeloma"	"Non-Hispanic White"	4.865	0.058	4.753	4.979	7616	102032314
"Female"	"1yr_2016"	"Myeloma"	"Non-Hispanic Black"	13.156	0.250	12.672	13.655	2914	21978587
"Female"	"1yr_2016"	"Myeloma"	"Non-Hispanic American Indian/Alaska Native"	6.051	0.694	4.767	7.571	82	1378235
"Female"	"1yr_2016"	"Myeloma"	"Non-Hispanic Asian or Pacific Islander"	3.189	0.178	2.849	3.559	332	10254829
"Female"	"1yr_2016"	"Myeloma"	"Hispanic (All Races)"	5.696	0.173	5.362	6.044	1150	28342097
"Female"	"1yr_2016"	"Myeloma"	"Non-Hispanic Unknown Race"	 	 	 	 	88	0
"Female"	"1yr_2016"	"Leukemias"	"AllRaceEth"	11.182	0.078	11.030	11.336	21927	163986062
"Female"	"1yr_2016"	"Leukemias"	"Non-Hispanic White"	11.600	0.096	11.412	11.791	16438	102032314
"Female"	"1yr_2016"	"Leukemias"	"Non-Hispanic Black"	9.491	0.213	9.079	9.917	2075	21978587
"Female"	"1yr_2016"	"Leukemias"	"Non-Hispanic American Indian/Alaska Native"	8.771	0.837	7.207	10.570	116	1378235
"Female"	"1yr_2016"	"Leukemias"	"Non-Hispanic Asian or Pacific Islander"	6.420	0.254	5.931	6.938	658	10254829
"Female"	"1yr_2016"	"Leukemias"	"Hispanic (All Races)"	10.017	0.217	9.597	10.451	2338	28342097
"Female"	"1yr_2016"	"Leukemias"	"Non-Hispanic Unknown Race"	 	 	 	 	302	0
"Female"	"1yr_2016"	"Mesothelioma"	"AllRaceEth"	0.383	0.014	0.356	0.411	791	163986062
"Female"	"1yr_2016"	"Mesothelioma"	"Non-Hispanic White"	0.433	0.017	0.400	0.469	668	102032314
"Female"	"1yr_2016"	"Mesothelioma"	"Non-Hispanic Black"	0.146	0.026	0.099	0.207	32	21978587
"Female"	"1yr_2016"	"Mesothelioma"	"Non-Hispanic American Indian/Alaska Native"	 	 	 	 	 	1378235
"Female"	"1yr_2016"	"Mesothelioma"	"Non-Hispanic Asian or Pacific Islander"	 	 	 	 	 	10254829
"Female"	"1yr_2016"	"Mesothelioma"	"Hispanic (All Races)"	0.330	0.041	0.254	0.420	68	28342097
"Female"	"1yr_2016"	"Mesothelioma"	"Non-Hispanic Unknown Race"	 	 	 	 	 	0
"Female"	"1yr_2016"	"Kaposi Sarcoma"	"AllRaceEth"	0.061	0.006	0.051	0.074	124	163986062
"Female"	"1yr_2016"	"Kaposi Sarcoma"	"Non-Hispanic White"	0.045	0.005	0.035	0.057	72	102032314
"Female"	"1yr_2016"	"Kaposi Sarcoma"	"Non-Hispanic Black"	0.083	0.020	0.048	0.133	17	21978587
"Female"	"1yr_2016"	"Kaposi Sarcoma"	"Non-Hispanic American Indian/Alaska Native"	 	 	 	 	 	1378235
"Female"	"1yr_2016"	"Kaposi Sarcoma"	"Non-Hispanic Asian or Pacific Islander"	 	 	 	 	 	10254829
"Female"	"1yr_2016"	"Kaposi Sarcoma"	"Hispanic (All Races)"	0.112	0.025	0.069	0.171	21	28342097
"Female"	"1yr_2016"	"Kaposi Sarcoma"	"Non-Hispanic Unknown Race"	 	 	 	 	 	0
"Female"	"5yrs_2012_2016"	"All Sites"	"AllRaceEth"	426.927	0.215	426.505	427.350	4123245	808535260
"Female"	"5yrs_2012_2016"	"All Sites"	"Non-Hispanic White"	446.386	0.264	445.869	446.905	3133351	509755328
"Female"	"5yrs_2012_2016"	"All Sites"	"Non-Hispanic Black"	413.177	0.635	411.933	414.424	441443	107710680
"Female"	"5yrs_2012_2016"	"All Sites"	"Non-Hispanic American Indian/Alaska Native"	392.355	2.576	387.321	397.437	24954	6780766
"Female"	"5yrs_2012_2016"	"All Sites"	"Non-Hispanic Asian or Pacific Islander"	300.225	0.800	298.660	301.796	145869	48254157
"Female"	"5yrs_2012_2016"	"All Sites"	"Hispanic (All Races)"	343.719	0.605	342.535	344.907	344723	136034329
"Female"	"5yrs_2012_2016"	"All Sites"	"Non-Hispanic Unknown Race"	 	 	 	 	32905	0
"Female"	"5yrs_2012_2016"	"Oral Cavity and Pharynx"	"AllRaceEth"	6.507	0.026	6.455	6.558	63961	808535260
"Female"	"5yrs_2012_2016"	"Oral Cavity and Pharynx"	"Non-Hispanic White"	7.005	0.033	6.941	7.069	50429	509755328
"Female"	"5yrs_2012_2016"	"Oral Cavity and Pharynx"	"Non-Hispanic Black"	5.245	0.071	5.108	5.386	5757	107710680
"Female"	"5yrs_2012_2016"	"Oral Cavity and Pharynx"	"Non-Hispanic American Indian/Alaska Native"	5.681	0.304	5.102	6.308	377	6780766
"Female"	"5yrs_2012_2016"	"Oral Cavity and Pharynx"	"Non-Hispanic Asian or Pacific Islander"	5.437	0.108	5.228	5.652	2645	48254157
