"Sex"	"LatestYears_1_5_10"	"USCS Sites"	"Race and origin recode with AllRaceEth"	"Age-Adjusted Rate"	"Standard Error"	"Lower Confidence Interval"	"Upper Confidence Interval"	"Count"	"Population"
"Male"	"10yrs_2013_2022"	"Non-Hodgkin Lymphoma"	"Hispanic (All Races)"	20.382	0.112	20.162	20.604	39326	300568891
"Male"	"10yrs_2013_2022"	"Non-Hodgkin Lymphoma"	"Non-Hispanic Unknown Race"	 	 	 	 	3735	0
"Male"	"10yrs_2013_2022"	"Myeloma"	"AllRaceEth"	8.838	0.023	8.794	8.883	158287	1614132754
"Male"	"10yrs_2013_2022"	"Myeloma"	"Non-Hispanic White"	8.020	0.025	7.971	8.069	107787	996261242
"Male"	"10yrs_2013_2022"	"Myeloma"	"Non-Hispanic Black"	17.253	0.108	17.042	17.466	29297	205924661
"Male"	"10yrs_2013_2022"	"Myeloma"	"Non-Hispanic American Indian/Alaska Native"	8.118	0.279	7.581	8.683	952	13294890
"Male"	"10yrs_2013_2022"	"Myeloma"	"Non-Hispanic Asian or Pacific Islander"	5.046	0.078	4.894	5.201	4445	98083070
"Male"	"10yrs_2013_2022"	"Myeloma"	"Hispanic (All Races)"	8.230	0.073	8.087	8.374	14674	300568891
"Male"	"10yrs_2013_2022"	"Myeloma"	"Non-Hispanic Unknown Race"	 	 	 	 	1132	0
"Male"	"10yrs_2013_2022"	"Leukemias"	"AllRaceEth"	18.604	0.034	18.538	18.670	320273	1614132754
"Male"	"10yrs_2013_2022"	"Leukemias"	"Non-Hispanic White"	19.842	0.041	19.761	19.922	250882	996261242
"Male"	"10yrs_2013_2022"	"Leukemias"	"Non-Hispanic Black"	14.019	0.096	13.831	14.208	24320	205924661
"Male"	"10yrs_2013_2022"	"Leukemias"	"Non-Hispanic American Indian/Alaska Native"	14.603	0.368	13.891	15.342	1750	13294890
"Male"	"10yrs_2013_2022"	"Leukemias"	"Non-Hispanic Asian or Pacific Islander"	10.276	0.110	10.062	10.494	9177	98083070
"Male"	"10yrs_2013_2022"	"Leukemias"	"Hispanic (All Races)"	14.087	0.090	13.911	14.265	30521	300568891
"Male"	"10yrs_2013_2022"	"Leukemias"	"Non-Hispanic Unknown Race"	 	 	 	 	3623	0
"Male"	"10yrs_2013_2022"	"Mesothelioma"	"AllRaceEth"	1.379	0.009	1.361	1.398	22817	1614132754
"Male"	"10yrs_2013_2022"	"Mesothelioma"	"Non-Hispanic White"	1.521	0.011	1.499	1.543	19433	996261242
"Male"	"10yrs_2013_2022"	"Mesothelioma"	"Non-Hispanic Black"	0.727	0.024	0.681	0.775	1064	205924661
"Male"	"10yrs_2013_2022"	"Mesothelioma"	"Non-Hispanic American Indian/Alaska Native"	1.008	0.105	0.813	1.234	104	13294890
"Male"	"10yrs_2013_2022"	"Mesothelioma"	"Non-Hispanic Asian or Pacific Islander"	0.510	0.026	0.461	0.563	413	98083070
"Male"	"10yrs_2013_2022"	"Mesothelioma"	"Hispanic (All Races)"	1.095	0.028	1.040	1.152	1725	300568891
"Male"	"10yrs_2013_2022"	"Mesothelioma"	"Non-Hispanic Unknown Race"	 	 	 	 	78	0
"Male"	"10yrs_2013_2022"	"Kaposi Sarcoma"	"AllRaceEth"	0.623	0.006	0.611	0.635	10088	1614132754
"Male"	"10yrs_2013_2022"	"Kaposi Sarcoma"	"Non-Hispanic White"	0.358	0.006	0.346	0.369	3957	996261242
"Male"	"10yrs_2013_2022"	"Kaposi Sarcoma"	"Non-Hispanic Black"	1.521	0.029	1.466	1.578	3022	205924661
"Male"	"10yrs_2013_2022"	"Kaposi Sarcoma"	"Non-Hispanic American Indian/Alaska Native"	0.558	0.069	0.431	0.710	70	13294890
"Male"	"10yrs_2013_2022"	"Kaposi Sarcoma"	"Non-Hispanic Asian or Pacific Islander"	0.297	0.018	0.263	0.335	280	98083070
"Male"	"10yrs_2013_2022"	"Kaposi Sarcoma"	"Hispanic (All Races)"	1.029	0.023	0.984	1.074	2445	300568891
"Male"	"10yrs_2013_2022"	"Kaposi Sarcoma"	"Non-Hispanic Unknown Race"	 	 	 	 	314	0
"Female"	"1yr_2022"	"All Sites"	"AllRaceEth"	421.506	0.458	420.609	422.406	907701	168308005
"Female"	"1yr_2022"	"All Sites"	"Non-Hispanic White"	438.812	0.581	437.674	439.953	653190	100660109
"Female"	"1yr_2022"	"All Sites"	"Non-Hispanic Black"	401.345	1.294	398.812	403.890	101116	23036416
"Female"	"1yr_2022"	"All Sites"	"Non-Hispanic American Indian/Alaska Native"	398.117	5.247	387.898	408.540	6131	1402383
"Female"	"1yr_2022"	"All Sites"	"Non-Hispanic Asian or Pacific Islander"	312.287	1.566	309.226	315.373	40643	11557008
"Female"	"1yr_2022"	"All Sites"	"Hispanic (All Races)"	356.355	1.178	354.049	358.672	95384	31652089
"Female"	"1yr_2022"	"All Sites"	"Non-Hispanic Unknown Race"	 	 	 	 	11237	0
"Female"	"1yr_2022"	"Oral Cavity and Pharynx"	"AllRaceEth"	6.642	0.056	6.532	6.754	14719	168308005
"Female"	"1yr_2022"	"Oral Cavity and Pharynx"	"Non-Hispanic White"	7.258	0.073	7.116	7.402	11229	100660109
"Female"	"1yr_2022"	"Oral Cavity and Pharynx"	"Non-Hispanic Black"	4.602	0.137	4.338	4.879	1189	23036416
"Female"	"1yr_2022"	"Oral Cavity and Pharynx"	"Non-Hispanic American Indian/Alaska Native"	6.916	0.684	5.640	8.400	110	1402383
"Female"	"1yr_2022"	"Oral Cavity and Pharynx"	"Non-Hispanic Asian or Pacific Islander"	5.523	0.207	5.124	5.946	726	11557008
"Female"	"1yr_2022"	"Oral Cavity and Pharynx"	"Hispanic (All Races)"	4.717	0.136	4.454	4.991	1255	31652089
"Female"	"1yr_2022"	"Oral Cavity and Pharynx"	"Non-Hispanic Unknown Race"	 	 	 	 	210	0
"Female"	"1yr_2022"	"Esophagus"	"AllRaceEth"	1.876	0.029	1.819	1.933	4374	168308005
"Female"	"1yr_2022"	"Esophagus"	"Non-Hispanic White"	2.022	0.036	1.952	2.095	3370	100660109
"Female"	"1yr_2022"	"Esophagus"	"Non-Hispanic Black"	1.896	0.088	1.728	2.076	493	23036416
"Female"	"1yr_2022"	"Esophagus"	"Non-Hispanic American Indian/Alaska Native"	1.960	0.360	1.319	2.813	31	1402383
"Female"	"1yr_2022"	"Esophagus"	"Non-Hispanic Asian or Pacific Islander"	1.160	0.094	0.983	1.360	156	11557008
"Female"	"1yr_2022"	"Esophagus"	"Hispanic (All Races)"	1.214	0.072	1.077	1.362	300	31652089
"Female"	"1yr_2022"	"Esophagus"	"Non-Hispanic Unknown Race"	 	 	 	 	24	0
"Female"	"1yr_2022"	"Stomach"	"AllRaceEth"	5.385	0.051	5.284	5.486	11753	168308005
"Female"	"1yr_2022"	"Stomach"	"Non-Hispanic White"	3.960	0.053	3.856	4.066	6191	100660109
"Female"	"1yr_2022"	"Stomach"	"Non-Hispanic Black"	8.889	0.194	8.513	9.278	2205	23036416
"Female"	"1yr_2022"	"Stomach"	"Non-Hispanic American Indian/Alaska Native"	7.892	0.749	6.492	9.507	117	1402383
"Female"	"1yr_2022"	"Stomach"	"Non-Hispanic Asian or Pacific Islander"	7.048	0.235	6.596	7.525	921	11557008
"Female"	"1yr_2022"	"Stomach"	"Hispanic (All Races)"	8.484	0.184	8.127	8.852	2213	31652089
"Female"	"1yr_2022"	"Stomach"	"Non-Hispanic Unknown Race"	 	 	 	 	106	0
"Female"	"1yr_2022"	"Colon and Rectum"	"AllRaceEth"	32.485	0.128	32.235	32.736	69256	168308005
"Female"	"1yr_2022"	"Colon and Rectum"	"Non-Hispanic White"	32.710	0.159	32.399	33.022	48457	100660109
"Female"	"1yr_2022"	"Colon and Rectum"	"Non-Hispanic Black"	35.106	0.387	34.352	35.873	8638	23036416
"Female"	"1yr_2022"	"Colon and Rectum"	"Non-Hispanic American Indian/Alaska Native"	38.198	1.645	35.042	41.565	574	1402383
"Female"	"1yr_2022"	"Colon and Rectum"	"Non-Hispanic Asian or Pacific Islander"	24.830	0.442	23.972	25.712	3221	11557008
"Female"	"1yr_2022"	"Colon and Rectum"	"Hispanic (All Races)"	29.358	0.343	28.690	30.037	7666	31652089
"Female"	"1yr_2022"	"Colon and Rectum"	"Non-Hispanic Unknown Race"	 	 	 	 	700	0
"Female"	"1yr_2022"	"Liver and Intrahepatic Bile Duct"	"AllRaceEth"	5.005	0.048	4.912	5.099	11628	168308005
"Female"	"1yr_2022"	"Liver and Intrahepatic Bile Duct"	"Non-Hispanic White"	4.340	0.054	4.235	4.447	7140	100660109
"Female"	"1yr_2022"	"Liver and Intrahepatic Bile Duct"	"Non-Hispanic Black"	5.129	0.143	4.852	5.418	1344	23036416
"Female"	"1yr_2022"	"Liver and Intrahepatic Bile Duct"	"Non-Hispanic American Indian/Alaska Native"	8.529	0.722	7.172	10.081	147	1402383
"Female"	"1yr_2022"	"Liver and Intrahepatic Bile Duct"	"Non-Hispanic Asian or Pacific Islander"	6.241	0.222	5.813	6.693	809	11557008
"Female"	"1yr_2022"	"Liver and Intrahepatic Bile Duct"	"Hispanic (All Races)"	8.468	0.189	8.102	8.845	2111	31652089
"Female"	"1yr_2022"	"Liver and Intrahepatic Bile Duct"	"Non-Hispanic Unknown Race"	 	 	 	 	77	0
"Female"	"1yr_2022"	"Pancreas"	"AllRaceEth"	12.103	0.074	11.959	12.248	28074	168308005
"Female"	"1yr_2022"	"Pancreas"	"Non-Hispanic White"	11.792	0.087	11.622	11.964	19735	100660109
"Female"	"1yr_2022"	"Pancreas"	"Non-Hispanic Black"	15.254	0.250	14.768	15.752	3907	23036416
"Female"	"1yr_2022"	"Pancreas"	"Non-Hispanic American Indian/Alaska Native"	10.761	0.840	9.177	12.548	173	1402383
"Female"	"1yr_2022"	"Pancreas"	"Non-Hispanic Asian or Pacific Islander"	9.073	0.267	8.557	9.612	1183	11557008
"Female"	"1yr_2022"	"Pancreas"	"Hispanic (All Races)"	11.908	0.225	11.471	12.356	2941	31652089
"Female"	"1yr_2022"	"Pancreas"	"Non-Hispanic Unknown Race"	 	 	 	 	135	0
"Female"	"1yr_2022"	"Larynx"	"AllRaceEth"	1.024	0.022	0.982	1.068	2355	168308005
"Female"	"1yr_2022"	"Larynx"	"Non-Hispanic White"	1.139	0.028	1.084	1.197	1787	100660109
"Female"	"1yr_2022"	"Larynx"	"Non-Hispanic Black"	1.345	0.072	1.208	1.495	365	23036416
"Female"	"1yr_2022"	"Larynx"	"Non-Hispanic American Indian/Alaska Native"	1.210	0.264	0.750	1.872	22	1402383
"Female"	"1yr_2022"	"Larynx"	"Non-Hispanic Asian or Pacific Islander"	0.167	0.036	0.104	0.255	22	11557008
"Female"	"1yr_2022"	"Larynx"	"Hispanic (All Races)"	0.554	0.047	0.467	0.653	148	31652089
"Female"	"1yr_2022"	"Larynx"	"Non-Hispanic Unknown Race"	 	 	 	 	 	0
"Female"	"1yr_2022"	"Lung and Bronchus"	"AllRaceEth"	46.148	0.141	45.871	46.425	110256	168308005
"Female"	"1yr_2022"	"Lung and Bronchus"	"Non-Hispanic White"	51.287	0.177	50.940	51.637	88207	100660109
"Female"	"1yr_2022"	"Lung and Bronchus"	"Non-Hispanic Black"	42.680	0.412	41.876	43.495	11263	23036416
"Female"	"1yr_2022"	"Lung and Bronchus"	"Non-Hispanic American Indian/Alaska Native"	49.344	1.760	45.954	52.928	827	1402383
"Female"	"1yr_2022"	"Lung and Bronchus"	"Non-Hispanic Asian or Pacific Islander"	26.802	0.455	25.916	27.711	3544	11557008
"Female"	"1yr_2022"	"Lung and Bronchus"	"Hispanic (All Races)"	24.096	0.320	23.472	24.731	5933	31652089
"Female"	"1yr_2022"	"Lung and Bronchus"	"Non-Hispanic Unknown Race"	 	 	 	 	482	0
"Female"	"1yr_2022"	"Melanoma of the Skin"	"AllRaceEth"	19.368	0.101	19.171	19.566	39931	168308005
"Female"	"1yr_2022"	"Melanoma of the Skin"	"Non-Hispanic White"	25.976	0.150	25.684	26.271	35171	100660109
"Female"	"1yr_2022"	"Melanoma of the Skin"	"Non-Hispanic Black"	0.883	0.061	0.768	1.010	221	23036416
"Female"	"1yr_2022"	"Melanoma of the Skin"	"Non-Hispanic American Indian/Alaska Native"	6.503	0.686	5.227	7.996	95	1402383
"Female"	"1yr_2022"	"Melanoma of the Skin"	"Non-Hispanic Asian or Pacific Islander"	1.055	0.091	0.884	1.251	137	11557008
"Female"	"1yr_2022"	"Melanoma of the Skin"	"Hispanic (All Races)"	5.083	0.139	4.814	5.363	1385	31652089
"Female"	"1yr_2022"	"Melanoma of the Skin"	"Non-Hispanic Unknown Race"	 	 	 	 	2922	0
"Female"	"1yr_2022"	"Breast"	"AllRaceEth"	132.935	0.261	132.423	133.448	279731	168308005
"Female"	"1yr_2022"	"Breast"	"Non-Hispanic White"	138.190	0.333	137.538	138.845	198798	100660109
"Female"	"1yr_2022"	"Breast"	"Non-Hispanic Black"	132.016	0.747	130.556	133.488	32903	23036416
"Female"	"1yr_2022"	"Breast"	"Non-Hispanic American Indian/Alaska Native"	112.420	2.808	106.984	118.063	1717	1402383
"Female"	"1yr_2022"	"Breast"	"Non-Hispanic Asian or Pacific Islander"	114.158	0.944	112.316	116.024	14917	11557008
"Female"	"1yr_2022"	"Breast"	"Hispanic (All Races)"	106.114	0.635	104.872	107.365	28880	31652089
"Female"	"1yr_2022"	"Breast"	"Non-Hispanic Unknown Race"	 	 	 	 	2516	0
"Female"	"1yr_2022"	"Cervix Uteri"	"AllRaceEth"	7.373	0.067	7.242	7.506	12960	168308005
"Female"	"1yr_2022"	"Cervix Uteri"	"Non-Hispanic White"	6.861	0.085	6.696	7.029	7430	100660109
"Female"	"1yr_2022"	"Cervix Uteri"	"Non-Hispanic Black"	7.570	0.183	7.215	7.938	1792	23036416
"Female"	"1yr_2022"	"Cervix Uteri"	"Non-Hispanic American Indian/Alaska Native"	10.002	0.898	8.319	11.917	130	1402383
"Female"	"1yr_2022"	"Cervix Uteri"	"Non-Hispanic Asian or Pacific Islander"	5.604	0.211	5.199	6.033	720	11557008
"Female"	"1yr_2022"	"Cervix Uteri"	"Hispanic (All Races)"	9.575	0.186	9.214	9.947	2708	31652089
"Female"	"1yr_2022"	"Cervix Uteri"	"Non-Hispanic Unknown Race"	 	 	 	 	180	0
"Female"	"1yr_2022"	"Corpus and Uterus, NOS"	"AllRaceEth"	27.615	0.115	27.389	27.841	61491	168308005
"Female"	"1yr_2022"	"Corpus and Uterus, NOS"	"Non-Hispanic White"	27.090	0.141	26.815	27.367	41804	100660109
"Female"	"1yr_2022"	"Corpus and Uterus, NOS"	"Non-Hispanic Black"	29.677	0.339	29.017	30.350	8055	23036416
"Female"	"1yr_2022"	"Corpus and Uterus, NOS"	"Non-Hispanic American Indian/Alaska Native"	29.335	1.436	26.589	32.291	447	1402383
"Female"	"1yr_2022"	"Corpus and Uterus, NOS"	"Non-Hispanic Asian or Pacific Islander"	22.287	0.411	21.488	23.110	2991	11557008
"Female"	"1yr_2022"	"Corpus and Uterus, NOS"	"Hispanic (All Races)"	26.970	0.316	26.354	27.597	7523	31652089
"Female"	"1yr_2022"	"Corpus and Uterus, NOS"	"Non-Hispanic Unknown Race"	 	 	 	 	671	0
"Female"	"1yr_2022"	"Ovary"	"AllRaceEth"	9.916	0.072	9.776	10.058	20648	168308005
"Female"	"1yr_2022"	"Ovary"	"Non-Hispanic White"	9.872	0.089	9.698	10.049	14120	100660109
"Female"	"1yr_2022"	"Ovary"	"Non-Hispanic Black"	8.865	0.193	8.490	9.252	2210	23036416
"Female"	"1yr_2022"	"Ovary"	"Non-Hispanic American Indian/Alaska Native"	9.090	0.788	7.610	10.778	141	1402383
"Female"	"1yr_2022"	"Ovary"	"Non-Hispanic Asian or Pacific Islander"	9.101	0.268	8.583	9.642	1180	11557008
"Female"	"1yr_2022"	"Ovary"	"Hispanic (All Races)"	10.205	0.197	9.823	10.597	2809	31652089
"Female"	"1yr_2022"	"Ovary"	"Non-Hispanic Unknown Race"	 	 	 	 	188	0
"Female"	"1yr_2022"	"Prostate"	"AllRaceEth"	 	 	 	 	 	168308005
"Female"	"1yr_2022"	"Prostate"	"Non-Hispanic White"	 	 	 	 	 	100660109
"Female"	"1yr_2022"	"Prostate"	"Non-Hispanic Black"	 	 	 	 	 	23036416
"Female"	"1yr_2022"	"Prostate"	"Non-Hispanic American Indian/Alaska Native"	 	 	 	 	 	1402383
"Female"	"1yr_2022"	"Prostate"	"Non-Hispanic Asian or Pacific Islander"	 	 	 	 	 	11557008
"Female"	"1yr_2022"	"Prostate"	"Hispanic (All Races)"	 	 	 	 	 	31652089
"Female"	"1yr_2022"	"Prostate"	"Non-Hispanic Unknown Race"	 	 	 	 	 	0
"Female"	"1yr_2022"	"Testis"	"AllRaceEth"	 	 	 	 	 	168308005
"Female"	"1yr_2022"	"Testis"	"Non-Hispanic White"	 	 	 	 	 	100660109
"Female"	"1yr_2022"	"Testis"	"Non-Hispanic Black"	 	 	 	 	 	23036416
"Female"	"1yr_2022"	"Testis"	"Non-Hispanic American Indian/Alaska Native"	 	 	 	 	 	1402383
"Female"	"1yr_2022"	"Testis"	"Non-Hispanic Asian or Pacific Islander"	 	 	 	 	 	11557008
"Female"	"1yr_2022"	"Testis"	"Hispanic (All Races)"	 	 	 	 	 	31652089
"Female"	"1yr_2022"	"Testis"	"Non-Hispanic Unknown Race"	 	 	 	 	 	0
"Female"	"1yr_2022"	"Urinary Bladder"	"AllRaceEth"	7.665	0.058	7.552	7.780	18023	168308005
"Female"	"1yr_2022"	"Urinary Bladder"	"Non-Hispanic White"	8.538	0.073	8.395	8.682	14532	100660109
"Female"	"1yr_2022"	"Urinary Bladder"	"Non-Hispanic Black"	6.262	0.162	5.949	6.588	1558	23036416
"Female"	"1yr_2022"	"Urinary Bladder"	"Non-Hispanic American Indian/Alaska Native"	6.116	0.649	4.910	7.532	93	1402383
"Female"	"1yr_2022"	"Urinary Bladder"	"Non-Hispanic Asian or Pacific Islander"	3.673	0.171	3.346	4.025	472	11557008
"Female"	"1yr_2022"	"Urinary Bladder"	"Hispanic (All Races)"	4.570	0.141	4.298	4.854	1101	31652089
"Female"	"1yr_2022"	"Urinary Bladder"	"Non-Hispanic Unknown Race"	 	 	 	 	267	0
"Female"	"1yr_2022"	"Kidney and Renal Pelvis"	"AllRaceEth"	11.940	0.077	11.789	12.092	25846	168308005
"Female"	"1yr_2022"	"Kidney and Renal Pelvis"	"Non-Hispanic White"	11.835	0.095	11.648	12.024	17669	100660109
"Female"	"1yr_2022"	"Kidney and Renal Pelvis"	"Non-Hispanic Black"	13.452	0.236	12.994	13.922	3426	23036416
"Female"	"1yr_2022"	"Kidney and Renal Pelvis"	"Non-Hispanic American Indian/Alaska Native"	17.740	1.119	15.614	20.078	269	1402383
"Female"	"1yr_2022"	"Kidney and Renal Pelvis"	"Non-Hispanic Asian or Pacific Islander"	5.191	0.201	4.805	5.601	684	11557008
"Female"	"1yr_2022"	"Kidney and Renal Pelvis"	"Hispanic (All Races)"	13.283	0.226	12.843	13.734	3585	31652089
"Female"	"1yr_2022"	"Kidney and Renal Pelvis"	"Non-Hispanic Unknown Race"	 	 	 	 	213	0
"Female"	"1yr_2022"	"Brain and Other Nervous System"	"AllRaceEth"	5.175	0.053	5.071	5.280	10264	168308005
"Female"	"1yr_2022"	"Brain and Other Nervous System"	"Non-Hispanic White"	5.802	0.073	5.661	5.946	7611	100660109
"Female"	"1yr_2022"	"Brain and Other Nervous System"	"Non-Hispanic Black"	3.341	0.120	3.110	3.584	811	23036416
"Female"	"1yr_2022"	"Brain and Other Nervous System"	"Non-Hispanic American Indian/Alaska Native"	4.343	0.556	3.322	5.582	64	1402383
"Female"	"1yr_2022"	"Brain and Other Nervous System"	"Non-Hispanic Asian or Pacific Islander"	3.462	0.172	3.133	3.817	419	11557008
"Female"	"1yr_2022"	"Brain and Other Nervous System"	"Hispanic (All Races)"	4.483	0.128	4.235	4.742	1282	31652089
"Female"	"1yr_2022"	"Brain and Other Nervous System"	"Non-Hispanic Unknown Race"	 	 	 	 	77	0
"Female"	"1yr_2022"	"Thyroid"	"AllRaceEth"	18.379	0.105	18.173	18.586	32734	168308005
"Female"	"1yr_2022"	"Thyroid"	"Non-Hispanic White"	18.834	0.139	18.562	19.109	20677	100660109
"Female"	"1yr_2022"	"Thyroid"	"Non-Hispanic Black"	11.097	0.221	10.668	11.539	2644	23036416
"Female"	"1yr_2022"	"Thyroid"	"Non-Hispanic American Indian/Alaska Native"	16.281	1.119	14.161	18.623	223	1402383
"Female"	"1yr_2022"	"Thyroid"	"Non-Hispanic Asian or Pacific Islander"	20.587	0.407	19.796	21.402	2599	11557008
"Female"	"1yr_2022"	"Thyroid"	"Hispanic (All Races)"	20.585	0.268	20.063	21.118	6046	31652089
"Female"	"1yr_2022"	"Thyroid"	"Non-Hispanic Unknown Race"	 	 	 	 	545	0
"Female"	"1yr_2022"	"Hodgkin Lymphoma"	"AllRaceEth"	2.215	0.037	2.144	2.288	3830	168308005
"Female"	"1yr_2022"	"Hodgkin Lymphoma"	"Non-Hispanic White"	2.394	0.051	2.296	2.495	2461	100660109
"Female"	"1yr_2022"	"Hodgkin Lymphoma"	"Non-Hispanic Black"	2.231	0.100	2.040	2.435	518	23036416
"Female"	"1yr_2022"	"Hodgkin Lymphoma"	"Non-Hispanic American Indian/Alaska Native"	1.569	0.332	0.988	2.372	23	1402383
"Female"	"1yr_2022"	"Hodgkin Lymphoma"	"Non-Hispanic Asian or Pacific Islander"	1.238	0.104	1.043	1.460	146	11557008
"Female"	"1yr_2022"	"Hodgkin Lymphoma"	"Hispanic (All Races)"	2.005	0.082	1.847	2.173	620	31652089
"Female"	"1yr_2022"	"Hodgkin Lymphoma"	"Non-Hispanic Unknown Race"	 	 	 	 	62	0
"Female"	"1yr_2022"	"Non-Hodgkin Lymphoma"	"AllRaceEth"	14.704	0.084	14.539	14.869	32459	168308005
"Female"	"1yr_2022"	"Non-Hodgkin Lymphoma"	"Non-Hispanic White"	15.102	0.104	14.899	15.307	23710	100660109
"Female"	"1yr_2022"	"Non-Hodgkin Lymphoma"	"Non-Hispanic Black"	11.281	0.219	10.855	11.720	2771	23036416
"Female"	"1yr_2022"	"Non-Hodgkin Lymphoma"	"Non-Hispanic American Indian/Alaska Native"	11.729	0.907	10.018	13.650	176	1402383
"Female"	"1yr_2022"	"Non-Hodgkin Lymphoma"	"Non-Hispanic Asian or Pacific Islander"	10.909	0.294	10.341	11.501	1414	11557008
"Female"	"1yr_2022"	"Non-Hodgkin Lymphoma"	"Hispanic (All Races)"	15.217	0.247	14.736	15.709	3971	31652089
"Female"	"1yr_2022"	"Non-Hodgkin Lymphoma"	"Non-Hispanic Unknown Race"	 	 	 	 	417	0
"Female"	"1yr_2022"	"Myeloma"	"AllRaceEth"	5.682	0.051	5.582	5.783	12993	168308005
"Female"	"1yr_2022"	"Myeloma"	"Non-Hispanic White"	4.692	0.056	4.583	4.803	7728	100660109
"Female"	"1yr_2022"	"Myeloma"	"Non-Hispanic Black"	12.616	0.229	12.172	13.072	3196	23036416
"Female"	"1yr_2022"	"Myeloma"	"Non-Hispanic American Indian/Alaska Native"	5.117	0.584	4.037	6.405	82	1402383
"Female"	"1yr_2022"	"Myeloma"	"Non-Hispanic Asian or Pacific Islander"	3.219	0.159	2.915	3.547	420	11557008
"Female"	"1yr_2022"	"Myeloma"	"Hispanic (All Races)"	5.659	0.153	5.364	5.966	1438	31652089
"Female"	"1yr_2022"	"Myeloma"	"Non-Hispanic Unknown Race"	 	 	 	 	129	0
"Female"	"1yr_2022"	"Leukemias"	"AllRaceEth"	10.815	0.074	10.670	10.961	22804	168308005
"Female"	"1yr_2022"	"Leukemias"	"Non-Hispanic White"	11.311	0.095	11.126	11.498	16695	100660109
"Female"	"1yr_2022"	"Leukemias"	"Non-Hispanic Black"	9.121	0.199	8.736	9.520	2200	23036416
"Female"	"1yr_2022"	"Leukemias"	"Non-Hispanic American Indian/Alaska Native"	7.967	0.743	6.577	9.569	121	1402383
"Female"	"1yr_2022"	"Leukemias"	"Non-Hispanic Asian or Pacific Islander"	6.467	0.234	6.018	6.942	795	11557008
"Female"	"1yr_2022"	"Leukemias"	"Hispanic (All Races)"	9.741	0.193	9.366	10.127	2691	31652089
"Female"	"1yr_2022"	"Leukemias"	"Non-Hispanic Unknown Race"	 	 	 	 	302	0
"Female"	"1yr_2022"	"Mesothelioma"	"AllRaceEth"	0.358	0.013	0.333	0.384	792	168308005
"Female"	"1yr_2022"	"Mesothelioma"	"Non-Hispanic White"	0.378	0.016	0.347	0.411	604	100660109
"Female"	"1yr_2022"	"Mesothelioma"	"Non-Hispanic Black"	0.261	0.034	0.198	0.337	60	23036416
"Female"	"1yr_2022"	"Mesothelioma"	"Non-Hispanic American Indian/Alaska Native"	 	 	 	 	 	1402383
"Female"	"1yr_2022"	"Mesothelioma"	"Non-Hispanic Asian or Pacific Islander"	0.220	0.041	0.148	0.317	30	11557008
"Female"	"1yr_2022"	"Mesothelioma"	"Hispanic (All Races)"	0.323	0.036	0.255	0.402	83	31652089
"Female"	"1yr_2022"	"Mesothelioma"	"Non-Hispanic Unknown Race"	 	 	 	 	 	0
"Female"	"1yr_2022"	"Kaposi Sarcoma"	"AllRaceEth"	0.050	0.005	0.040	0.061	97	168308005
"Female"	"1yr_2022"	"Kaposi Sarcoma"	"Non-Hispanic White"	0.032	0.005	0.022	0.044	44	100660109
"Female"	"1yr_2022"	"Kaposi Sarcoma"	"Non-Hispanic Black"	0.146	0.026	0.100	0.206	33	23036416
"Female"	"1yr_2022"	"Kaposi Sarcoma"	"Non-Hispanic American Indian/Alaska Native"	 	 	 	 	 	1402383
"Female"	"1yr_2022"	"Kaposi Sarcoma"	"Non-Hispanic Asian or Pacific Islander"	 	 	 	 	 	11557008
"Female"	"1yr_2022"	"Kaposi Sarcoma"	"Hispanic (All Races)"	0.069	0.017	0.039	0.110	17	31652089
"Female"	"1yr_2022"	"Kaposi Sarcoma"	"Non-Hispanic Unknown Race"	 	 	 	 	 	0
"Female"	"5yrs_2018_2022"	"All Sites"	"AllRaceEth"	424.786	0.208	424.379	425.194	4457187	835925441
"Female"	"5yrs_2018_2022"	"All Sites"	"Non-Hispanic White"	444.178	0.262	443.665	444.691	3260616	505904461
"Female"	"5yrs_2018_2022"	"All Sites"	"Non-Hispanic Black"	404.374	0.591	403.216	405.535	491393	113805600
"Female"	"5yrs_2018_2022"	"All Sites"	"Non-Hispanic American Indian/Alaska Native"	408.447	2.436	403.686	413.250	29935	6954270
"Female"	"5yrs_2018_2022"	"All Sites"	"Non-Hispanic Asian or Pacific Islander"	308.859	0.721	307.447	310.276	188057	55865855
"Female"	"5yrs_2018_2022"	"All Sites"	"Hispanic (All Races)"	353.402	0.545	352.336	354.471	442379	153395255
"Female"	"5yrs_2018_2022"	"All Sites"	"Non-Hispanic Unknown Race"	 	 	 	 	44807	0
"Female"	"5yrs_2018_2022"	"Oral Cavity and Pharynx"	"AllRaceEth"	6.682	0.026	6.631	6.732	71877	835925441
"Female"	"5yrs_2018_2022"	"Oral Cavity and Pharynx"	"Non-Hispanic White"	7.270	0.033	7.206	7.334	55226	505904461
"Female"	"5yrs_2018_2022"	"Oral Cavity and Pharynx"	"Non-Hispanic Black"	4.833	0.064	4.708	4.960	6003	113805600
"Female"	"5yrs_2018_2022"	"Oral Cavity and Pharynx"	"Non-Hispanic American Indian/Alaska Native"	6.289	0.301	5.714	6.908	468	6954270
"Female"	"5yrs_2018_2022"	"Oral Cavity and Pharynx"	"Non-Hispanic Asian or Pacific Islander"	5.506	0.096	5.320	5.698	3373	55865855
