"Sex"	"LatestYears_1_5_10"	"USCS Sites"	"Race and origin recode with AllRaceEth"	"Age-Adjusted Rate"	"Standard Error"	"Lower Confidence Interval"	"Upper Confidence Interval"	"Count"	"Population"
"Male"	"10yrs_2009_2018"	"Non-Hodgkin Lymphoma"	"Hispanic (All Races)"	20.544	0.123	20.302	20.787	33441	275209633
"Male"	"10yrs_2009_2018"	"Non-Hodgkin Lymphoma"	"Non-Hispanic Unknown Race"	 	 	 	 	3946	0
"Male"	"10yrs_2009_2018"	"Myeloma"	"AllRaceEth"	8.566	0.023	8.520	8.612	140079	1559251032
"Male"	"10yrs_2009_2018"	"Myeloma"	"Non-Hispanic White"	7.781	0.025	7.732	7.831	97716	987794816
"Male"	"10yrs_2009_2018"	"Myeloma"	"Non-Hispanic Black"	16.648	0.112	16.429	16.869	25083	196218043
"Male"	"10yrs_2009_2018"	"Myeloma"	"Non-Hispanic American Indian/Alaska Native"	7.544	0.296	6.975	8.145	760	12989257
"Male"	"10yrs_2009_2018"	"Myeloma"	"Non-Hispanic Asian or Pacific Islander"	4.958	0.086	4.791	5.129	3568	87039283
"Male"	"10yrs_2009_2018"	"Myeloma"	"Hispanic (All Races)"	8.144	0.080	7.987	8.303	11927	275209633
"Male"	"10yrs_2009_2018"	"Myeloma"	"Non-Hispanic Unknown Race"	 	 	 	 	1025	0
"Male"	"10yrs_2009_2018"	"Leukemias"	"AllRaceEth"	18.524	0.035	18.456	18.592	294936	1559251032
"Male"	"10yrs_2009_2018"	"Leukemias"	"Non-Hispanic White"	19.589	0.042	19.507	19.671	233563	987794816
"Male"	"10yrs_2009_2018"	"Leukemias"	"Non-Hispanic Black"	14.104	0.102	13.905	14.305	22019	196218043
"Male"	"10yrs_2009_2018"	"Leukemias"	"Non-Hispanic American Indian/Alaska Native"	14.042	0.392	13.284	14.830	1500	12989257
"Male"	"10yrs_2009_2018"	"Leukemias"	"Non-Hispanic Asian or Pacific Islander"	10.352	0.122	10.115	10.593	7768	87039283
"Male"	"10yrs_2009_2018"	"Leukemias"	"Hispanic (All Races)"	13.933	0.098	13.741	14.127	26181	275209633
"Male"	"10yrs_2009_2018"	"Leukemias"	"Non-Hispanic Unknown Race"	 	 	 	 	3905	0
"Male"	"10yrs_2009_2018"	"Mesothelioma"	"AllRaceEth"	1.612	0.010	1.591	1.632	24596	1559251032
"Male"	"10yrs_2009_2018"	"Mesothelioma"	"Non-Hispanic White"	1.775	0.012	1.751	1.799	21386	987794816
"Male"	"10yrs_2009_2018"	"Mesothelioma"	"Non-Hispanic Black"	0.851	0.027	0.798	0.905	1118	196218043
"Male"	"10yrs_2009_2018"	"Mesothelioma"	"Non-Hispanic American Indian/Alaska Native"	1.170	0.126	0.936	1.441	100	12989257
"Male"	"10yrs_2009_2018"	"Mesothelioma"	"Non-Hispanic Asian or Pacific Islander"	0.539	0.030	0.483	0.600	355	87039283
"Male"	"10yrs_2009_2018"	"Mesothelioma"	"Hispanic (All Races)"	1.200	0.032	1.138	1.265	1563	275209633
"Male"	"10yrs_2009_2018"	"Mesothelioma"	"Non-Hispanic Unknown Race"	 	 	 	 	74	0
"Male"	"10yrs_2009_2018"	"Kaposi Sarcoma"	"AllRaceEth"	0.686	0.007	0.673	0.699	10482	1559251032
"Male"	"10yrs_2009_2018"	"Kaposi Sarcoma"	"Non-Hispanic White"	0.422	0.007	0.409	0.435	4443	987794816
"Male"	"10yrs_2009_2018"	"Kaposi Sarcoma"	"Non-Hispanic Black"	1.646	0.031	1.586	1.707	3058	196218043
"Male"	"10yrs_2009_2018"	"Kaposi Sarcoma"	"Non-Hispanic American Indian/Alaska Native"	0.531	0.073	0.398	0.694	59	12989257
"Male"	"10yrs_2009_2018"	"Kaposi Sarcoma"	"Non-Hispanic Asian or Pacific Islander"	0.338	0.021	0.298	0.382	274	87039283
"Male"	"10yrs_2009_2018"	"Kaposi Sarcoma"	"Hispanic (All Races)"	1.127	0.026	1.076	1.179	2313	275209633
"Male"	"10yrs_2009_2018"	"Kaposi Sarcoma"	"Non-Hispanic Unknown Race"	 	 	 	 	335	0
"Female"	"1yr_2018"	"All Sites"	"AllRaceEth"	420.874	0.468	419.958	421.793	861947	164367226
"Female"	"1yr_2018"	"All Sites"	"Non-Hispanic White"	439.571	0.584	438.427	440.717	638954	101160065
"Female"	"1yr_2018"	"All Sites"	"Non-Hispanic Black"	400.863	1.340	398.242	403.498	93892	22223585
"Female"	"1yr_2018"	"All Sites"	"Non-Hispanic American Indian/Alaska Native"	392.527	5.448	381.922	403.353	5534	1380531
"Female"	"1yr_2018"	"All Sites"	"Non-Hispanic Asian or Pacific Islander"	301.400	1.660	298.156	304.672	33857	10585702
"Female"	"1yr_2018"	"All Sites"	"Hispanic (All Races)"	345.448	1.250	343.001	347.907	80107	29017343
"Female"	"1yr_2018"	"All Sites"	"Non-Hispanic Unknown Race"	 	 	 	 	9603	0
"Female"	"1yr_2018"	"Oral Cavity and Pharynx"	"AllRaceEth"	6.566	0.058	6.453	6.680	13755	164367226
"Female"	"1yr_2018"	"Oral Cavity and Pharynx"	"Non-Hispanic White"	7.161	0.073	7.019	7.306	10748	101160065
"Female"	"1yr_2018"	"Oral Cavity and Pharynx"	"Non-Hispanic Black"	4.887	0.147	4.604	5.184	1163	22223585
"Female"	"1yr_2018"	"Oral Cavity and Pharynx"	"Non-Hispanic American Indian/Alaska Native"	4.653	0.585	3.577	5.954	68	1380531
"Female"	"1yr_2018"	"Oral Cavity and Pharynx"	"Non-Hispanic Asian or Pacific Islander"	4.998	0.213	4.590	5.433	568	10585702
"Female"	"1yr_2018"	"Oral Cavity and Pharynx"	"Hispanic (All Races)"	4.487	0.144	4.210	4.777	1029	29017343
"Female"	"1yr_2018"	"Oral Cavity and Pharynx"	"Non-Hispanic Unknown Race"	 	 	 	 	179	0
"Female"	"1yr_2018"	"Esophagus"	"AllRaceEth"	1.765	0.029	1.709	1.823	3887	164367226
"Female"	"1yr_2018"	"Esophagus"	"Non-Hispanic White"	1.859	0.035	1.791	1.929	3016	101160065
"Female"	"1yr_2018"	"Esophagus"	"Non-Hispanic Black"	2.085	0.095	1.903	2.281	502	22223585
"Female"	"1yr_2018"	"Esophagus"	"Non-Hispanic American Indian/Alaska Native"	1.799	0.364	1.157	2.671	26	1380531
"Female"	"1yr_2018"	"Esophagus"	"Non-Hispanic Asian or Pacific Islander"	0.988	0.096	0.810	1.195	110	10585702
"Female"	"1yr_2018"	"Esophagus"	"Hispanic (All Races)"	1.016	0.070	0.882	1.162	218	29017343
"Female"	"1yr_2018"	"Esophagus"	"Non-Hispanic Unknown Race"	 	 	 	 	 	0
"Female"	"1yr_2018"	"Stomach"	"AllRaceEth"	4.622	0.049	4.527	4.719	9556	164367226
"Female"	"1yr_2018"	"Stomach"	"Non-Hispanic White"	3.439	0.050	3.342	3.539	5245	101160065
"Female"	"1yr_2018"	"Stomach"	"Non-Hispanic Black"	7.419	0.184	7.063	7.789	1702	22223585
"Female"	"1yr_2018"	"Stomach"	"Non-Hispanic American Indian/Alaska Native"	6.485	0.705	5.177	8.022	90	1380531
"Female"	"1yr_2018"	"Stomach"	"Non-Hispanic Asian or Pacific Islander"	6.587	0.247	6.111	7.091	730	10585702
"Female"	"1yr_2018"	"Stomach"	"Hispanic (All Races)"	7.571	0.188	7.207	7.948	1699	29017343
"Female"	"1yr_2018"	"Stomach"	"Non-Hispanic Unknown Race"	 	 	 	 	90	0
"Female"	"1yr_2018"	"Colon and Rectum"	"AllRaceEth"	32.507	0.129	32.255	32.760	67613	164367226
"Female"	"1yr_2018"	"Colon and Rectum"	"Non-Hispanic White"	32.485	0.156	32.181	32.792	48685	101160065
"Female"	"1yr_2018"	"Colon and Rectum"	"Non-Hispanic Black"	36.749	0.406	35.958	37.555	8557	22223585
"Female"	"1yr_2018"	"Colon and Rectum"	"Non-Hispanic American Indian/Alaska Native"	34.938	1.627	31.821	38.277	491	1380531
"Female"	"1yr_2018"	"Colon and Rectum"	"Non-Hispanic Asian or Pacific Islander"	24.011	0.470	23.098	24.951	2678	10585702
"Female"	"1yr_2018"	"Colon and Rectum"	"Hispanic (All Races)"	28.710	0.365	27.998	29.434	6479	29017343
"Female"	"1yr_2018"	"Colon and Rectum"	"Non-Hispanic Unknown Race"	 	 	 	 	723	0
"Female"	"1yr_2018"	"Liver and Intrahepatic Bile Duct"	"AllRaceEth"	4.745	0.048	4.652	4.839	10410	164367226
"Female"	"1yr_2018"	"Liver and Intrahepatic Bile Duct"	"Non-Hispanic White"	4.003	0.052	3.901	4.107	6361	101160065
"Female"	"1yr_2018"	"Liver and Intrahepatic Bile Duct"	"Non-Hispanic Black"	5.376	0.151	5.084	5.681	1331	22223585
"Female"	"1yr_2018"	"Liver and Intrahepatic Bile Duct"	"Non-Hispanic American Indian/Alaska Native"	9.889	0.844	8.305	11.691	147	1380531
"Female"	"1yr_2018"	"Liver and Intrahepatic Bile Duct"	"Non-Hispanic Asian or Pacific Islander"	6.379	0.243	5.911	6.873	713	10585702
"Female"	"1yr_2018"	"Liver and Intrahepatic Bile Duct"	"Hispanic (All Races)"	8.433	0.204	8.038	8.841	1800	29017343
"Female"	"1yr_2018"	"Liver and Intrahepatic Bile Duct"	"Non-Hispanic Unknown Race"	 	 	 	 	58	0
"Female"	"1yr_2018"	"Pancreas"	"AllRaceEth"	11.776	0.075	11.630	11.924	25772	164367226
"Female"	"1yr_2018"	"Pancreas"	"Non-Hispanic White"	11.381	0.087	11.212	11.553	18460	101160065
"Female"	"1yr_2018"	"Pancreas"	"Non-Hispanic Black"	15.742	0.266	15.225	16.272	3666	22223585
"Female"	"1yr_2018"	"Pancreas"	"Non-Hispanic American Indian/Alaska Native"	11.422	0.932	9.669	13.400	160	1380531
"Female"	"1yr_2018"	"Pancreas"	"Non-Hispanic Asian or Pacific Islander"	9.176	0.295	8.607	9.772	1001	10585702
"Female"	"1yr_2018"	"Pancreas"	"Hispanic (All Races)"	11.326	0.238	10.866	11.801	2387	29017343
"Female"	"1yr_2018"	"Pancreas"	"Non-Hispanic Unknown Race"	 	 	 	 	98	0
"Female"	"1yr_2018"	"Larynx"	"AllRaceEth"	1.154	0.024	1.108	1.202	2504	164367226
"Female"	"1yr_2018"	"Larynx"	"Non-Hispanic White"	1.271	0.030	1.213	1.332	1938	101160065
"Female"	"1yr_2018"	"Larynx"	"Non-Hispanic Black"	1.427	0.077	1.280	1.587	358	22223585
"Female"	"1yr_2018"	"Larynx"	"Non-Hispanic American Indian/Alaska Native"	1.063	0.273	0.597	1.758	16	1380531
"Female"	"1yr_2018"	"Larynx"	"Non-Hispanic Asian or Pacific Islander"	0.192	0.042	0.119	0.294	22	10585702
"Female"	"1yr_2018"	"Larynx"	"Hispanic (All Races)"	0.679	0.056	0.573	0.797	153	29017343
"Female"	"1yr_2018"	"Larynx"	"Non-Hispanic Unknown Race"	 	 	 	 	17	0
"Female"	"1yr_2018"	"Lung and Bronchus"	"AllRaceEth"	49.627	0.152	49.329	49.927	109718	164367226
"Female"	"1yr_2018"	"Lung and Bronchus"	"Non-Hispanic White"	54.829	0.188	54.461	55.199	89465	101160065
"Female"	"1yr_2018"	"Lung and Bronchus"	"Non-Hispanic Black"	46.106	0.450	45.228	46.997	11004	22223585
"Female"	"1yr_2018"	"Lung and Bronchus"	"Non-Hispanic American Indian/Alaska Native"	51.439	1.955	47.678	55.419	739	1380531
"Female"	"1yr_2018"	"Lung and Bronchus"	"Non-Hispanic Asian or Pacific Islander"	28.162	0.514	27.164	29.187	3101	10585702
"Female"	"1yr_2018"	"Lung and Bronchus"	"Hispanic (All Races)"	24.299	0.350	23.618	24.993	5054	29017343
"Female"	"1yr_2018"	"Lung and Bronchus"	"Non-Hispanic Unknown Race"	 	 	 	 	355	0
"Female"	"1yr_2018"	"Melanoma of the Skin"	"AllRaceEth"	18.027	0.100	17.832	18.224	35102	164367226
"Female"	"1yr_2018"	"Melanoma of the Skin"	"Non-Hispanic White"	24.269	0.146	23.983	24.557	31701	101160065
"Female"	"1yr_2018"	"Melanoma of the Skin"	"Non-Hispanic Black"	0.826	0.061	0.710	0.955	190	22223585
"Female"	"1yr_2018"	"Melanoma of the Skin"	"Non-Hispanic American Indian/Alaska Native"	7.633	0.759	6.219	9.273	107	1380531
"Female"	"1yr_2018"	"Melanoma of the Skin"	"Non-Hispanic Asian or Pacific Islander"	1.095	0.101	0.907	1.312	122	10585702
"Female"	"1yr_2018"	"Melanoma of the Skin"	"Hispanic (All Races)"	4.484	0.141	4.212	4.769	1058	29017343
"Female"	"1yr_2018"	"Melanoma of the Skin"	"Non-Hispanic Unknown Race"	 	 	 	 	1924	0
"Female"	"1yr_2018"	"Breast"	"AllRaceEth"	128.477	0.262	127.964	128.991	258152	164367226
"Female"	"1yr_2018"	"Breast"	"Non-Hispanic White"	134.361	0.328	133.718	135.006	189942	101160065
"Female"	"1yr_2018"	"Breast"	"Non-Hispanic Black"	125.992	0.753	124.519	127.478	29354	22223585
"Female"	"1yr_2018"	"Breast"	"Non-Hispanic American Indian/Alaska Native"	99.536	2.741	94.235	105.058	1412	1380531
"Female"	"1yr_2018"	"Breast"	"Non-Hispanic Asian or Pacific Islander"	103.902	0.967	102.015	105.816	11814	10585702
"Female"	"1yr_2018"	"Breast"	"Hispanic (All Races)"	99.071	0.661	97.780	100.375	23347	29017343
"Female"	"1yr_2018"	"Breast"	"Non-Hispanic Unknown Race"	 	 	 	 	2283	0
"Female"	"1yr_2018"	"Cervix Uteri"	"AllRaceEth"	7.634	0.069	7.499	7.771	12967	164367226
"Female"	"1yr_2018"	"Cervix Uteri"	"Non-Hispanic White"	7.132	0.087	6.964	7.304	7667	101160065
"Female"	"1yr_2018"	"Cervix Uteri"	"Non-Hispanic Black"	8.720	0.203	8.327	9.128	1930	22223585
"Female"	"1yr_2018"	"Cervix Uteri"	"Non-Hispanic American Indian/Alaska Native"	9.433	0.873	7.799	11.302	122	1380531
"Female"	"1yr_2018"	"Cervix Uteri"	"Non-Hispanic Asian or Pacific Islander"	5.805	0.229	5.364	6.272	655	10585702
"Female"	"1yr_2018"	"Cervix Uteri"	"Hispanic (All Races)"	9.636	0.198	9.253	10.032	2445	29017343
"Female"	"1yr_2018"	"Cervix Uteri"	"Non-Hispanic Unknown Race"	 	 	 	 	148	0
"Female"	"1yr_2018"	"Corpus and Uterus, NOS"	"AllRaceEth"	27.717	0.118	27.486	27.949	58755	164367226
"Female"	"1yr_2018"	"Corpus and Uterus, NOS"	"Non-Hispanic White"	27.739	0.143	27.460	28.020	41919	101160065
"Female"	"1yr_2018"	"Corpus and Uterus, NOS"	"Non-Hispanic Black"	28.956	0.350	28.274	29.650	7200	22223585
"Female"	"1yr_2018"	"Corpus and Uterus, NOS"	"Non-Hispanic American Indian/Alaska Native"	26.363	1.392	23.706	29.239	383	1380531
"Female"	"1yr_2018"	"Corpus and Uterus, NOS"	"Non-Hispanic Asian or Pacific Islander"	22.252	0.443	21.391	23.140	2579	10585702
"Female"	"1yr_2018"	"Corpus and Uterus, NOS"	"Hispanic (All Races)"	25.727	0.333	25.078	26.389	6186	29017343
"Female"	"1yr_2018"	"Corpus and Uterus, NOS"	"Non-Hispanic Unknown Race"	 	 	 	 	488	0
"Female"	"1yr_2018"	"Ovary"	"AllRaceEth"	9.985	0.073	9.842	10.128	20047	164367226
"Female"	"1yr_2018"	"Ovary"	"Non-Hispanic White"	10.233	0.090	10.056	10.412	14516	101160065
"Female"	"1yr_2018"	"Ovary"	"Non-Hispanic Black"	8.176	0.192	7.805	8.560	1910	22223585
"Female"	"1yr_2018"	"Ovary"	"Non-Hispanic American Indian/Alaska Native"	10.806	0.907	9.102	12.736	150	1380531
"Female"	"1yr_2018"	"Ovary"	"Non-Hispanic Asian or Pacific Islander"	9.112	0.288	8.556	9.696	1025	10585702
"Female"	"1yr_2018"	"Ovary"	"Hispanic (All Races)"	9.594	0.205	9.196	10.004	2291	29017343
"Female"	"1yr_2018"	"Ovary"	"Non-Hispanic Unknown Race"	 	 	 	 	155	0
"Female"	"1yr_2018"	"Prostate"	"AllRaceEth"	 	 	 	 	 	164367226
"Female"	"1yr_2018"	"Prostate"	"Non-Hispanic White"	 	 	 	 	 	101160065
"Female"	"1yr_2018"	"Prostate"	"Non-Hispanic Black"	 	 	 	 	 	22223585
"Female"	"1yr_2018"	"Prostate"	"Non-Hispanic American Indian/Alaska Native"	 	 	 	 	 	1380531
"Female"	"1yr_2018"	"Prostate"	"Non-Hispanic Asian or Pacific Islander"	 	 	 	 	 	10585702
"Female"	"1yr_2018"	"Prostate"	"Hispanic (All Races)"	 	 	 	 	 	29017343
"Female"	"1yr_2018"	"Prostate"	"Non-Hispanic Unknown Race"	 	 	 	 	 	0
"Female"	"1yr_2018"	"Testis"	"AllRaceEth"	 	 	 	 	 	164367226
"Female"	"1yr_2018"	"Testis"	"Non-Hispanic White"	 	 	 	 	 	101160065
"Female"	"1yr_2018"	"Testis"	"Non-Hispanic Black"	 	 	 	 	 	22223585
"Female"	"1yr_2018"	"Testis"	"Non-Hispanic American Indian/Alaska Native"	 	 	 	 	 	1380531
"Female"	"1yr_2018"	"Testis"	"Non-Hispanic Asian or Pacific Islander"	 	 	 	 	 	10585702
"Female"	"1yr_2018"	"Testis"	"Hispanic (All Races)"	 	 	 	 	 	29017343
"Female"	"1yr_2018"	"Testis"	"Non-Hispanic Unknown Race"	 	 	 	 	 	0
"Female"	"1yr_2018"	"Urinary Bladder"	"AllRaceEth"	8.132	0.062	8.011	8.254	17945	164367226
"Female"	"1yr_2018"	"Urinary Bladder"	"Non-Hispanic White"	9.055	0.077	8.905	9.207	14788	101160065
"Female"	"1yr_2018"	"Urinary Bladder"	"Non-Hispanic Black"	6.262	0.169	5.935	6.602	1433	22223585
"Female"	"1yr_2018"	"Urinary Bladder"	"Non-Hispanic American Indian/Alaska Native"	5.062	0.625	3.912	6.443	71	1380531
"Female"	"1yr_2018"	"Urinary Bladder"	"Non-Hispanic Asian or Pacific Islander"	3.487	0.180	3.142	3.860	385	10585702
"Female"	"1yr_2018"	"Urinary Bladder"	"Hispanic (All Races)"	5.080	0.160	4.772	5.402	1059	29017343
"Female"	"1yr_2018"	"Urinary Bladder"	"Non-Hispanic Unknown Race"	 	 	 	 	209	0
"Female"	"1yr_2018"	"Kidney and Renal Pelvis"	"AllRaceEth"	11.996	0.079	11.841	12.152	24629	164367226
"Female"	"1yr_2018"	"Kidney and Renal Pelvis"	"Non-Hispanic White"	11.931	0.097	11.743	12.122	17286	101160065
"Female"	"1yr_2018"	"Kidney and Renal Pelvis"	"Non-Hispanic Black"	13.595	0.245	13.119	14.083	3246	22223585
"Female"	"1yr_2018"	"Kidney and Renal Pelvis"	"Non-Hispanic American Indian/Alaska Native"	19.236	1.195	16.966	21.727	277	1380531
"Female"	"1yr_2018"	"Kidney and Renal Pelvis"	"Non-Hispanic Asian or Pacific Islander"	5.489	0.223	5.060	5.946	622	10585702
"Female"	"1yr_2018"	"Kidney and Renal Pelvis"	"Hispanic (All Races)"	13.090	0.242	12.619	13.573	3056	29017343
"Female"	"1yr_2018"	"Kidney and Renal Pelvis"	"Non-Hispanic Unknown Race"	 	 	 	 	142	0
"Female"	"1yr_2018"	"Brain and Other Nervous System"	"AllRaceEth"	5.335	0.055	5.228	5.443	10100	164367226
"Female"	"1yr_2018"	"Brain and Other Nervous System"	"Non-Hispanic White"	6.050	0.075	5.905	6.198	7678	101160065
"Female"	"1yr_2018"	"Brain and Other Nervous System"	"Non-Hispanic Black"	3.360	0.124	3.122	3.612	765	22223585
"Female"	"1yr_2018"	"Brain and Other Nervous System"	"Non-Hispanic American Indian/Alaska Native"	3.618	0.516	2.679	4.784	52	1380531
"Female"	"1yr_2018"	"Brain and Other Nervous System"	"Non-Hispanic Asian or Pacific Islander"	3.256	0.177	2.918	3.622	350	10585702
"Female"	"1yr_2018"	"Brain and Other Nervous System"	"Hispanic (All Races)"	4.662	0.141	4.391	4.945	1175	29017343
"Female"	"1yr_2018"	"Brain and Other Nervous System"	"Non-Hispanic Unknown Race"	 	 	 	 	80	0
"Female"	"1yr_2018"	"Thyroid"	"AllRaceEth"	19.675	0.110	19.459	19.893	33856	164367226
"Female"	"1yr_2018"	"Thyroid"	"Non-Hispanic White"	20.407	0.145	20.123	20.693	22279	101160065
"Female"	"1yr_2018"	"Thyroid"	"Non-Hispanic Black"	11.905	0.236	11.448	12.375	2678	22223585
"Female"	"1yr_2018"	"Thyroid"	"Non-Hispanic American Indian/Alaska Native"	21.134	1.292	18.677	23.819	283	1380531
"Female"	"1yr_2018"	"Thyroid"	"Non-Hispanic Asian or Pacific Islander"	21.956	0.444	21.095	22.844	2495	10585702
"Female"	"1yr_2018"	"Thyroid"	"Hispanic (All Races)"	21.382	0.291	20.816	21.959	5595	29017343
"Female"	"1yr_2018"	"Thyroid"	"Non-Hispanic Unknown Race"	 	 	 	 	526	0
"Female"	"1yr_2018"	"Hodgkin Lymphoma"	"AllRaceEth"	2.288	0.038	2.214	2.363	3851	164367226
"Female"	"1yr_2018"	"Hodgkin Lymphoma"	"Non-Hispanic White"	2.512	0.052	2.412	2.616	2590	101160065
"Female"	"1yr_2018"	"Hodgkin Lymphoma"	"Non-Hispanic Black"	2.362	0.105	2.160	2.576	524	22223585
"Female"	"1yr_2018"	"Hodgkin Lymphoma"	"Non-Hispanic American Indian/Alaska Native"	1.760	0.367	1.116	2.639	24	1380531
"Female"	"1yr_2018"	"Hodgkin Lymphoma"	"Non-Hispanic Asian or Pacific Islander"	1.202	0.106	1.004	1.429	133	10585702
"Female"	"1yr_2018"	"Hodgkin Lymphoma"	"Hispanic (All Races)"	1.951	0.087	1.783	2.130	530	29017343
"Female"	"1yr_2018"	"Hodgkin Lymphoma"	"Non-Hispanic Unknown Race"	 	 	 	 	50	0
"Female"	"1yr_2018"	"Non-Hodgkin Lymphoma"	"AllRaceEth"	15.601	0.089	15.427	15.776	32621	164367226
"Female"	"1yr_2018"	"Non-Hodgkin Lymphoma"	"Non-Hispanic White"	16.114	0.108	15.902	16.328	24541	101160065
"Female"	"1yr_2018"	"Non-Hodgkin Lymphoma"	"Non-Hispanic Black"	12.126	0.234	11.671	12.594	2802	22223585
"Female"	"1yr_2018"	"Non-Hodgkin Lymphoma"	"Non-Hispanic American Indian/Alaska Native"	12.713	0.983	10.860	14.791	178	1380531
"Female"	"1yr_2018"	"Non-Hodgkin Lymphoma"	"Non-Hispanic Asian or Pacific Islander"	10.890	0.318	10.277	11.532	1210	10585702
"Female"	"1yr_2018"	"Non-Hodgkin Lymphoma"	"Hispanic (All Races)"	15.280	0.268	14.760	15.813	3442	29017343
"Female"	"1yr_2018"	"Non-Hodgkin Lymphoma"	"Non-Hispanic Unknown Race"	 	 	 	 	448	0
"Female"	"1yr_2018"	"Myeloma"	"AllRaceEth"	5.680	0.053	5.578	5.785	12216	164367226
"Female"	"1yr_2018"	"Myeloma"	"Non-Hispanic White"	4.642	0.056	4.532	4.753	7372	101160065
"Female"	"1yr_2018"	"Myeloma"	"Non-Hispanic Black"	12.681	0.238	12.219	13.157	2975	22223585
"Female"	"1yr_2018"	"Myeloma"	"Non-Hispanic American Indian/Alaska Native"	6.428	0.696	5.136	7.946	91	1380531
"Female"	"1yr_2018"	"Myeloma"	"Non-Hispanic Asian or Pacific Islander"	2.958	0.167	2.640	3.304	324	10585702
"Female"	"1yr_2018"	"Myeloma"	"Hispanic (All Races)"	6.143	0.173	5.809	6.490	1328	29017343
"Female"	"1yr_2018"	"Myeloma"	"Non-Hispanic Unknown Race"	 	 	 	 	126	0
"Female"	"1yr_2018"	"Leukemias"	"AllRaceEth"	10.734	0.075	10.587	10.883	21586	164367226
"Female"	"1yr_2018"	"Leukemias"	"Non-Hispanic White"	11.102	0.094	10.918	11.288	15946	101160065
"Female"	"1yr_2018"	"Leukemias"	"Non-Hispanic Black"	8.722	0.199	8.337	9.121	2007	22223585
"Female"	"1yr_2018"	"Leukemias"	"Non-Hispanic American Indian/Alaska Native"	10.247	0.867	8.617	12.097	147	1380531
"Female"	"1yr_2018"	"Leukemias"	"Non-Hispanic Asian or Pacific Islander"	6.532	0.251	6.049	7.044	697	10585702
"Female"	"1yr_2018"	"Leukemias"	"Hispanic (All Races)"	9.501	0.203	9.107	9.907	2349	29017343
"Female"	"1yr_2018"	"Leukemias"	"Non-Hispanic Unknown Race"	 	 	 	 	440	0
"Female"	"1yr_2018"	"Mesothelioma"	"AllRaceEth"	0.384	0.014	0.357	0.412	809	164367226
"Female"	"1yr_2018"	"Mesothelioma"	"Non-Hispanic White"	0.417	0.017	0.384	0.452	646	101160065
"Female"	"1yr_2018"	"Mesothelioma"	"Non-Hispanic Black"	0.201	0.030	0.146	0.269	47	22223585
"Female"	"1yr_2018"	"Mesothelioma"	"Non-Hispanic American Indian/Alaska Native"	 	 	 	 	 	1380531
"Female"	"1yr_2018"	"Mesothelioma"	"Non-Hispanic Asian or Pacific Islander"	 	 	 	 	 	10585702
"Female"	"1yr_2018"	"Mesothelioma"	"Hispanic (All Races)"	0.433	0.045	0.349	0.530	96	29017343
"Female"	"1yr_2018"	"Mesothelioma"	"Non-Hispanic Unknown Race"	 	 	 	 	 	0
"Female"	"1yr_2018"	"Kaposi Sarcoma"	"AllRaceEth"	0.054	0.005	0.044	0.065	108	164367226
"Female"	"1yr_2018"	"Kaposi Sarcoma"	"Non-Hispanic White"	0.033	0.005	0.024	0.045	50	101160065
"Female"	"1yr_2018"	"Kaposi Sarcoma"	"Non-Hispanic Black"	0.118	0.024	0.076	0.174	26	22223585
"Female"	"1yr_2018"	"Kaposi Sarcoma"	"Non-Hispanic American Indian/Alaska Native"	 	 	 	 	 	1380531
"Female"	"1yr_2018"	"Kaposi Sarcoma"	"Non-Hispanic Asian or Pacific Islander"	 	 	 	 	 	10585702
"Female"	"1yr_2018"	"Kaposi Sarcoma"	"Hispanic (All Races)"	0.124	0.026	0.079	0.183	24	29017343
"Female"	"1yr_2018"	"Kaposi Sarcoma"	"Non-Hispanic Unknown Race"	 	 	 	 	 	0
"Female"	"5yrs_2014_2018"	"All Sites"	"AllRaceEth"	425.625	0.212	425.208	426.041	4245529	817884641
"Female"	"5yrs_2014_2018"	"All Sites"	"Non-Hispanic White"	445.494	0.263	444.978	446.010	3188223	509150885
"Female"	"5yrs_2014_2018"	"All Sites"	"Non-Hispanic Black"	408.192	0.617	406.984	409.403	458161	109688058
"Female"	"5yrs_2014_2018"	"All Sites"	"Non-Hispanic American Indian/Alaska Native"	393.494	2.500	388.609	398.425	26484	6870658
"Female"	"5yrs_2014_2018"	"All Sites"	"Non-Hispanic Asian or Pacific Islander"	300.205	0.765	298.706	301.709	158497	50965538
"Female"	"5yrs_2014_2018"	"All Sites"	"Hispanic (All Races)"	345.084	0.580	343.948	346.222	374603	141209502
"Female"	"5yrs_2014_2018"	"All Sites"	"Non-Hispanic Unknown Race"	 	 	 	 	39561	0
"Female"	"5yrs_2014_2018"	"Oral Cavity and Pharynx"	"AllRaceEth"	6.541	0.026	6.491	6.593	66558	817884641
"Female"	"5yrs_2014_2018"	"Oral Cavity and Pharynx"	"Non-Hispanic White"	7.094	0.033	7.030	7.158	52172	509150885
"Female"	"5yrs_2014_2018"	"Oral Cavity and Pharynx"	"Non-Hispanic Black"	5.094	0.068	4.962	5.230	5845	109688058
"Female"	"5yrs_2014_2018"	"Oral Cavity and Pharynx"	"Non-Hispanic American Indian/Alaska Native"	5.613	0.294	5.052	6.220	391	6870658
"Female"	"5yrs_2014_2018"	"Oral Cavity and Pharynx"	"Non-Hispanic Asian or Pacific Islander"	5.255	0.101	5.059	5.457	2799	50965538
